schema_version,experiment_id,job_id,trace_offset_s,producer_sent_at,sqs_sent_at,worker_received_at,processing_started_at,processing_finished_at,result_sent_at,service_cpu_seconds,processing_wall_seconds,pod_name,node_name,digest,receive_count,queue_wait_ms,end_to_end_ms
1,hpa-mmpp-303-5330303c,000000,6.533312,2026-08-31T19:32:40.943+00:00,2026-08-31T19:32:37.179+00:00,2026-08-31T19:32:37.183+00:00,2026-08-31T19:32:37.183+00:00,2026-08-31T19:32:37.497+00:00,2026-08-31T19:32:37.497+00:00,0.133957,0.31389795700124523,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,30b8ff18b52eac96067c3e50190cfe48399f6e1072565ff1e32fb439b7d16173,1,4.0,318.0
1,hpa-mmpp-303-5330303c,000001,9.048174,2026-08-31T19:32:43.453+00:00,2026-08-31T19:32:39.689+00:00,2026-08-31T19:32:39.696+00:00,2026-08-31T19:32:39.696+00:00,2026-08-31T19:32:39.891+00:00,2026-08-31T19:32:39.891+00:00,0.045732,0.19510558399997535,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,9ad06a7ce76333c9dd506231384fc7c43be4cff21292c8dbc9b5a9932660295b,1,7.0,202.0
1,hpa-mmpp-303-5330303c,000002,9.702186,2026-08-31T19:32:44.106+00:00,2026-08-31T19:32:40.340+00:00,2026-08-31T19:32:40.347+00:00,2026-08-31T19:32:40.347+00:00,2026-08-31T19:32:41.486+00:00,2026-08-31T19:32:41.486+00:00,0.206611,1.1390746980014228,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,9cdfdb365169a9b8025b06ab8b5d84b39444c471ede8d6a6442a599f8a2d14e7,1,7.0,1146.0
1,hpa-mmpp-303-5330303c,000003,10.403313,2026-08-31T19:32:44.807+00:00,2026-08-31T19:32:41.043+00:00,2026-08-31T19:32:41.511+00:00,2026-08-31T19:32:41.511+00:00,2026-08-31T19:32:41.921+00:00,2026-08-31T19:32:41.921+00:00,0.110306,0.4106266590006271,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,8cc5a8d5826de020714cd35e38685716fefbb3bd28fe12ee2635cc29505d0333,1,468.0,878.0
1,hpa-mmpp-303-5330303c,000004,10.571281,2026-08-31T19:32:44.974+00:00,2026-08-31T19:32:41.211+00:00,2026-08-31T19:32:42.022+00:00,2026-08-31T19:32:42.022+00:00,2026-08-31T19:32:42.031+00:00,2026-08-31T19:32:42.031+00:00,0.009661,0.009696672999780276,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,c799ece495735f37d01a3ce84ff594f375b10b2bd96bdfc17e8661bfcd3cf6f3,1,811.0,820.0
1,hpa-mmpp-303-5330303c,000005,11.966547,2026-08-31T19:32:46.371+00:00,2026-08-31T19:32:42.604+00:00,2026-08-31T19:32:42.606+00:00,2026-08-31T19:32:42.606+00:00,2026-08-31T19:32:43.406+00:00,2026-08-31T19:32:43.406+00:00,0.342965,0.7993362820016046,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,c752f0a95f85656c774d5d76984cbde585fe3814561f05d120efc9dbd01201cb,1,2.0,802.0
1,hpa-mmpp-303-5330303c,000006,18.0679,2026-08-31T19:32:52.477+00:00,2026-08-31T19:32:48.713+00:00,2026-08-31T19:32:48.720+00:00,2026-08-31T19:32:48.720+00:00,2026-08-31T19:32:50.102+00:00,2026-08-31T19:32:50.102+00:00,0.488728,1.3816773030011973,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,011e58aeae0188c87be6a5fb1564fe54475cea51c05a7a32e644c9e7b772716c,1,7.0,1389.0
1,hpa-mmpp-303-5330303c,000007,18.636796,2026-08-31T19:32:53.040+00:00,2026-08-31T19:32:49.273+00:00,2026-08-31T19:32:50.216+00:00,2026-08-31T19:32:50.216+00:00,2026-08-31T19:32:50.288+00:00,2026-08-31T19:32:50.288+00:00,0.005,0.07173568999860436,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,49fd47b6610b9e18f63f67c4dece55b37ca061efa231cc9351a4d27b998f028c,1,943.0,1014.9999999999999
1,hpa-mmpp-303-5330303c,000008,19.467598,2026-08-31T19:32:53.871+00:00,2026-08-31T19:32:50.104+00:00,2026-08-31T19:32:50.313+00:00,2026-08-31T19:32:50.313+00:00,2026-08-31T19:32:52.397+00:00,2026-08-31T19:32:52.397+00:00,0.382662,2.0842027889993915,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,b6c6e3d4c7991f8b4d9a41ac15a3f865591ceb0a852fc3f8086e05284ee2ca18,1,209.0,2293.0
1,hpa-mmpp-303-5330303c,000009,20.190116,2026-08-31T19:32:54.594+00:00,2026-08-31T19:32:50.830+00:00,2026-08-31T19:32:52.437+00:00,2026-08-31T19:32:52.437+00:00,2026-08-31T19:32:53.488+00:00,2026-08-31T19:32:53.488+00:00,0.426668,1.0506167629991978,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,22595c55bbdf3994e8b169a1947de7f9efc7183bf74ab5e8005818c8a2ec6082,1,1607.0,2658.0
1,hpa-mmpp-303-5330303c,000010,23.055209,2026-08-31T19:32:57.458+00:00,2026-08-31T19:32:53.691+00:00,2026-08-31T19:32:53.694+00:00,2026-08-31T19:32:53.694+00:00,2026-08-31T19:32:53.811+00:00,2026-08-31T19:32:53.811+00:00,0.068353,0.11673851800151169,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,a7257f9cb88e2f01b0e36b984e35f30aca48cd92708188bbbc627e034f291c62,1,3.0,120.0
1,hpa-mmpp-303-5330303c,000011,23.442561,2026-08-31T19:32:57.845+00:00,2026-08-31T19:32:54.118+00:00,2026-08-31T19:32:54.122+00:00,2026-08-31T19:32:54.122+00:00,2026-08-31T19:32:54.305+00:00,2026-08-31T19:32:54.305+00:00,0.102862,0.1831684739991033,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,89e87cc7c5a638269c35d6b0c2a15e21855d72e064b42ff266dcc0954e13b786,1,4.0,187.0
1,hpa-mmpp-303-5330303c,000012,23.641955,2026-08-31T19:32:58.044+00:00,2026-08-31T19:32:54.277+00:00,2026-08-31T19:32:54.335+00:00,2026-08-31T19:32:54.335+00:00,2026-08-31T19:32:55.400+00:00,2026-08-31T19:32:55.400+00:00,0.430705,1.065743207000196,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,101f44eb69069daf93034b4c24121d61873438650d5e6d7ff8354e7b52d7d240,1,58.0,1123.0
1,hpa-mmpp-303-5330303c,000013,24.178784,2026-08-31T19:32:58.581+00:00,2026-08-31T19:32:54.815+00:00,2026-08-31T19:32:55.415+00:00,2026-08-31T19:32:55.415+00:00,2026-08-31T19:32:55.508+00:00,2026-08-31T19:32:55.508+00:00,0.043939,0.09347739400072896,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,ccd89baa6e80457e144f3ecf474c24868f8063506e5c13f213c74e1a7c3fcad3,1,600.0,693.0
1,hpa-mmpp-303-5330303c,000016,24.505245,2026-08-31T19:32:58.907+00:00,2026-08-31T19:32:55.141+00:00,2026-08-31T19:32:55.524+00:00,2026-08-31T19:32:55.524+00:00,2026-08-31T19:32:55.912+00:00,2026-08-31T19:32:55.912+00:00,0.159565,0.3882101800008968,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,1359b91a74c6c1af1634733c3b9a1fbc0dbbaa40c60464cdc692473c745ab2f6,1,383.0,771.0
1,hpa-mmpp-303-5330303c,000014,24.233744,2026-08-31T19:32:58.636+00:00,2026-08-31T19:32:55.418+00:00,2026-08-31T19:32:55.926+00:00,2026-08-31T19:32:55.926+00:00,2026-08-31T19:32:56.112+00:00,2026-08-31T19:32:56.112+00:00,0.075604,0.18607540799894196,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,c38c0bc710c25c84e9cbdc5c10f0acb5b71812ec1ddace0c7829974db21b32a4,1,508.0,694.0
1,hpa-mmpp-303-5330303c,000018,24.683628,2026-08-31T19:32:59.085+00:00,2026-08-31T19:32:55.319+00:00,2026-08-31T19:32:56.134+00:00,2026-08-31T19:32:56.134+00:00,2026-08-31T19:32:57.794+00:00,2026-08-31T19:32:57.794+00:00,0.659005,1.65994007900008,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,5310b6018b4778c2fcfb2d030ec66354486df1fb6370b5d83eb4e1013caacd64,1,815.0,2475.0
1,hpa-mmpp-303-5330303c,000015,24.285902,2026-08-31T19:32:58.688+00:00,2026-08-31T19:32:55.438+00:00,2026-08-31T19:32:57.808+00:00,2026-08-31T19:32:57.808+00:00,2026-08-31T19:32:57.994+00:00,2026-08-31T19:32:57.994+00:00,0.075329,0.18617271599941887,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,a3ec770c80f905b94b6988a1ab8e40c4e2619fb84d6cd982383552fa3be9166a,1,2370.0,2556.0
1,hpa-mmpp-303-5330303c,000020,25.135631,2026-08-31T19:32:59.537+00:00,2026-08-31T19:32:55.785+00:00,2026-08-31T19:32:58.008+00:00,2026-08-31T19:32:58.008+00:00,2026-08-31T19:32:58.399+00:00,2026-08-31T19:32:58.399+00:00,0.160542,0.3908514680006192,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,79a04399a3584ea7a574398aaa5e33a231488f14138b123efb6e883e2f5a6b2f,1,2223.0,2614.0
1,hpa-mmpp-303-5330303c,000023,25.544866,2026-08-31T19:32:59.947+00:00,2026-08-31T19:32:56.181+00:00,2026-08-31T19:32:58.437+00:00,2026-08-31T19:32:58.437+00:00,2026-08-31T19:32:58.693+00:00,2026-08-31T19:32:58.693+00:00,0.103573,0.2555928630008566,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,02105b7a90a94111f37af35d9800837ece99b6bef3d0b0298a16f6e4476170b3,1,2256.0,2512.0
1,hpa-mmpp-303-5330303c,000022,25.450033,2026-08-31T19:32:59.852+00:00,2026-08-31T19:32:56.097+00:00,2026-08-31T19:32:58.711+00:00,2026-08-31T19:32:58.711+00:00,2026-08-31T19:32:59.508+00:00,2026-08-31T19:32:59.508+00:00,0.331049,0.7972840550010005,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,df17b8c7770bf161b8c8d9ff6a8cf3c0f77d917bf927c4449bc50fa143c75a1a,1,2614.0,3411.0
1,hpa-mmpp-303-5330303c,000026,26.126276,2026-08-31T19:33:00.528+00:00,2026-08-31T19:32:56.767+00:00,2026-08-31T19:32:59.560+00:00,2026-08-31T19:32:59.560+00:00,2026-08-31T19:32:59.621+00:00,2026-08-31T19:32:59.621+00:00,0.048384,0.06017602000065381,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,3fc524ebb89756156eeca4cd643af81a84289ffc2751a1c0c3c14555ef950f89,1,2793.0,2854.0
1,hpa-mmpp-303-5330303c,000028,26.753967,2026-08-31T19:33:01.156+00:00,2026-08-31T19:32:57.390+00:00,2026-08-31T19:32:59.688+00:00,2026-08-31T19:32:59.688+00:00,2026-08-31T19:33:00.689+00:00,2026-08-31T19:33:00.689+00:00,0.198178,1.00050459600061,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,29c2a30214ab17e2a81538b9eee646048c55ba819a142b928dda590443d66389,1,2298.0,3299.0
1,hpa-mmpp-303-5330303c,000019,25.074592,2026-08-31T19:32:59.477+00:00,2026-08-31T19:32:55.718+00:00,2026-08-31T19:33:00.704+00:00,2026-08-31T19:33:00.704+00:00,2026-08-31T19:33:01.290+00:00,2026-08-31T19:33:01.290+00:00,0.10625,0.5859258310010773,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,87ed44ffd062d485d0bfc88fa39d56188739976204960f6b5b9cc400d6741448,1,4986.0,5572.0
1,hpa-mmpp-303-5330303c,000021,25.379022,2026-08-31T19:32:59.781+00:00,2026-08-31T19:32:56.017+00:00,2026-08-31T19:33:01.307+00:00,2026-08-31T19:33:01.307+00:00,2026-08-31T19:33:01.998+00:00,2026-08-31T19:33:01.998+00:00,0.119751,0.6910278590003145,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,895dbf53a491df26e9f10187eb251e118d3e49297caf59924a4109349bdc4c33,1,5290.0,5981.0
1,hpa-mmpp-303-5330303c,000030,28.093764,2026-08-31T19:33:02.496+00:00,2026-08-31T19:32:58.728+00:00,2026-08-31T19:33:02.088+00:00,2026-08-31T19:33:02.088+00:00,2026-08-31T19:33:02.486+00:00,2026-08-31T19:33:02.486+00:00,0.072425,0.39760170099907555,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,18bb5623727b431901cd4e1efa8110b6fed6789b8369e8c11955dfd01367ab60,1,3360.0,3758.0
1,hpa-mmpp-303-5330303c,000017,24.596655,2026-08-31T19:32:58.998+00:00,2026-08-31T19:32:55.767+00:00,2026-08-31T19:33:02.503+00:00,2026-08-31T19:33:02.503+00:00,2026-08-31T19:33:03.388+00:00,2026-08-31T19:33:03.388+00:00,0.332094,0.8849821189996874,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,caba85fd8d909b59d9102087d75027d2f334d91da99884372e7ed931ba590fcf,1,6736.0,7621.0
1,hpa-mmpp-303-5330303c,000034,28.967683,2026-08-31T19:33:03.369+00:00,2026-08-31T19:32:59.604+00:00,2026-08-31T19:33:03.407+00:00,2026-08-31T19:33:03.407+00:00,2026-08-31T19:33:04.102+00:00,2026-08-31T19:33:04.102+00:00,0.289285,0.694700254000054,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,b4d847106b6b75e595c24eb7234643057e5451c6977c23c2b947de5b789a2157,1,3803.0,4498.0
1,hpa-mmpp-303-5330303c,000032,28.53043,2026-08-31T19:33:02.932+00:00,2026-08-31T19:32:59.167+00:00,2026-08-31T19:33:04.115+00:00,2026-08-31T19:33:04.115+00:00,2026-08-31T19:33:04.585+00:00,2026-08-31T19:33:04.585+00:00,0.179747,0.4706061309989309,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,bba156be82828e35a33955a30d559ba88aca4ec6b7052c85b8c26d4c8a5bdafc,1,4948.0,5418.0
1,hpa-mmpp-303-5330303c,000024,25.953297,2026-08-31T19:33:00.355+00:00,2026-08-31T19:32:56.593+00:00,2026-08-31T19:33:04.756+00:00,2026-08-31T19:33:04.756+00:00,2026-08-31T19:33:04.915+00:00,2026-08-31T19:33:04.915+00:00,0.082358,0.15949117099989962,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,ec75bea0ec9d9bfba3f04701063dc3c9d9d245a3c1917208c307cb4fd61f13c2,1,8163.0,8322.0
1,hpa-mmpp-303-5330303c,000031,28.123347,2026-08-31T19:33:02.525+00:00,2026-08-31T19:32:58.762+00:00,2026-08-31T19:33:04.693+00:00,2026-08-31T19:33:04.693+00:00,2026-08-31T19:33:04.720+00:00,2026-08-31T19:33:04.720+00:00,0.026621,0.02666911800042726,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,505dd34ef1080495780b9a796b5ad8f308d06f848ed2de6e40e075d32e4d25c0,1,5931.0,5958.0
1,hpa-mmpp-303-5330303c,000033,28.888319,2026-08-31T19:33:03.290+00:00,2026-08-31T19:32:59.531+00:00,2026-08-31T19:33:04.929+00:00,2026-08-31T19:33:04.929+00:00,2026-08-31T19:33:05.492+00:00,2026-08-31T19:33:05.492+00:00,0.212708,0.5631852419992356,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,30aba0a0fafa2e02adfbe48ce4fa8cc3feb74176aec520b8d03556e5c7348338,1,5398.0,5961.0
