job_id,trace_offset_s,producer_sent_at,schedule_lag_s,api_seconds,sqs_message_id
000000,0.139724,2026-08-31T21:10:24.212+00:00,0.001516107004135847,0.14585335899755592,4293816b-e2dc-482d-80b6-1f55e0e7289d
000001,0.143622,2026-08-31T21:10:24.215+00:00,0.0002789720019791275,0.6428919569952996,a3790802-d808-497f-b6a2-dae561207c13
000002,0.792445,2026-08-31T21:10:24.864+00:00,0.0008042410045163706,0.15573430599761195,f4fc808a-26c1-4617-86d3-8a9f2bcdf41d
000003,0.813097,2026-08-31T21:10:24.884+00:00,0.0002990790017065592,0.14945341200655093,ce8d42ff-c877-4654-83cd-ead0ea0047ba
000004,0.883467,2026-08-31T21:10:24.955+00:00,0.0003869950014632195,0.6611702709997189,0bcd42b8-3d0e-4ecf-80f1-505e78d4fdc0
000005,0.954164,2026-08-31T21:10:25.025+00:00,0.00018196600285591558,0.1454126559983706,adafb05c-a171-44e5-9286-3b5ad36b2839
000006,1.274256,2026-08-31T21:10:25.346+00:00,0.0004931140065309592,0.1405621579979197,89125fd3-8599-477c-9fd7-d5f2357dce49
000007,1.381058,2026-08-31T21:10:25.452+00:00,0.0002706220038817264,0.14374596400011797,9df39161-c797-47b6-9b68-9bcf266171b9
000008,1.665168,2026-08-31T21:10:25.738+00:00,0.0022257190066738985,0.15969840899924748,9460f72d-031e-4cb0-8a46-4b0eaefb1cff
000009,1.706507,2026-08-31T21:10:25.778+00:00,0.0005566929976339452,0.14633374300319701,ab9f06f4-4085-4c92-80dc-abc1cbb1d189
000010,1.769994,2026-08-31T21:10:25.841+00:00,0.0002451899999869056,0.6574829550008872,a0d8157d-825f-47d8-80f1-c3ed1e8e760a
000011,1.910971,2026-08-31T21:10:25.982+00:00,0.0003342970085213892,0.14579730099649169,685268c3-5896-47dd-a3eb-f334984b051b
000012,2.497188,2026-08-31T21:10:26.569+00:00,0.000778303001425229,0.15065353400132153,6f0c7798-80aa-4e00-a0fb-932611b8637c
000013,2.54442,2026-08-31T21:10:26.616+00:00,0.0002484250071574934,0.1468074429940316,5a339656-96dd-4ad9-8000-3a8cbbbebbf9
000014,2.695602,2026-08-31T21:10:26.767+00:00,0.000323406005918514,0.14440179799566977,a3364ec6-0388-4f86-8c46-afba7fb7348f
000015,2.905576,2026-08-31T21:10:26.977+00:00,0.00035124400892527774,0.14749530099652475,a1419e8f-2794-4e6b-a7d6-30adb2d90b68
000016,3.141119,2026-08-31T21:10:27.213+00:00,0.0004058560007251799,0.14733600000181468,7355e831-6de1-4204-b84a-9bceb8b2565e
000017,3.188877,2026-08-31T21:10:27.260+00:00,0.00023517500085290521,0.14388816300197504,201fe2f0-45f6-430b-a9c9-4b5798160a13
000018,3.207295,2026-08-31T21:10:27.279+00:00,0.00023460600641556084,0.14579678399604745,09a13edd-c43a-4f0f-b12e-bffb3cd86492
000019,3.640009,2026-08-31T21:10:27.712+00:00,0.000602676002017688,0.14660063100018306,1f43979e-574a-4184-8635-f76ebc495cc1
000020,3.910382,2026-08-31T21:10:27.982+00:00,0.00043943800119450316,0.15054505100124516,5ada3d12-7d76-4e08-8dea-af485a8e1b3c
000021,4.050264,2026-08-31T21:10:28.122+00:00,0.00034377200790913776,0.15459618299792055,f4171be3-a0f5-459d-9574-ea533e1172fc
000022,4.342747,2026-08-31T21:10:28.414+00:00,0.0004969389992766082,0.1429434739984572,bdfd525e-0dc4-4871-b0ab-9360edca2952
000023,4.711133,2026-08-31T21:10:28.783+00:00,0.0005579370044870302,0.18406621299800463,1b633ebb-b266-4c5e-ab4d-7a1792278f08
000024,4.923551,2026-08-31T21:10:28.995+00:00,0.0003718549996847287,0.14892335700278636,693ddb7b-478c-4914-b85e-6594e48e6bf3
000025,5.026168,2026-08-31T21:10:29.098+00:00,0.0002754960078164004,0.14879606400063494,07ba3d8e-f7cc-4df4-a94e-b54f8122e686
000026,7.406661,2026-08-31T21:10:31.480+00:00,0.002566094000940211,0.14999751200230094,03dac273-1ba4-447f-831d-defc03f575a4
000027,9.296471,2026-08-31T21:10:33.369+00:00,0.0017360920028295368,0.15235186299833003,725147a2-949c-4771-a634-8250f811e58f
000028,9.74281,2026-08-31T21:10:33.814+00:00,0.0005099659974803217,0.14834838100068737,d80e4713-2f3d-4648-9c52-e33a16186a88
000029,12.136375,2026-08-31T21:10:36.210+00:00,0.0026386270037619397,0.15581943399593,1b4818d2-4f95-498c-b5e8-284ecc5690a8
000030,14.667592,2026-08-31T21:10:38.741+00:00,0.0027347040086169727,0.14621984999394044,0fd813c6-c0b5-4031-b1f4-cefaef654be4
000031,15.331571,2026-08-31T21:10:39.403+00:00,0.0008219150040531531,0.15515670699824113,0e00b356-434b-4997-af06-1e47ec8e41db
000032,19.887243,2026-08-31T21:10:43.962+00:00,0.0038762530020903796,0.145759844002896,a57c0ebc-c39c-4203-a786-65d7c32db481
000033,22.220265,2026-08-31T21:10:46.294+00:00,0.0026002840022556484,0.14718851799989352,4aa3b55f-2008-475c-9234-6a2329149ea5
