job_id,trace_offset_s,producer_sent_at,schedule_lag_s,api_seconds,sqs_message_id
000000,6.533312,2026-08-31T19:28:10.378+00:00,0.00796333000107552,0.1430561220004165,5e666e42-3782-4e10-a299-12520be1ad8d
000001,9.048174,2026-08-31T19:28:12.888+00:00,0.0027419290017860476,0.15004489899729379,1fcace46-80a8-4c73-9e16-d8d22fb56916
000002,9.702186,2026-08-31T19:28:13.540+00:00,0.0008489040010317694,0.1409284290020878,84132702-f598-4326-9dea-aac9e4d094e3
000003,10.403313,2026-08-31T19:28:14.241+00:00,0.0009219870007655118,0.1431182650012488,d2db7c0a-33c0-4132-a5ed-e32cb5fa1b50
000004,10.571281,2026-08-31T19:28:14.408+00:00,0.0003863460005959496,0.14264509399799863,cf4154ed-b0d7-430c-b855-6e49e37eb73d
000005,11.966547,2026-08-31T19:28:15.805+00:00,0.0016182399995159358,0.14211415300087538,8577c1a6-0b79-47a9-9b7b-166b99f8d49b
000006,18.0679,2026-08-31T19:28:21.910+00:00,0.0052882410018355586,0.14113612800065312,e8d550a5-97ab-4b5c-86e2-3603f8d8c32f
000007,18.636796,2026-08-31T19:28:22.474+00:00,0.00044070600051782094,0.142564952999237,9fa25853-d8d2-40a4-9516-4cc6215b5d81
000008,19.467598,2026-08-31T19:28:23.305+00:00,0.0010528540005907416,0.1418733999998949,877b7b95-7557-47e8-b258-5b6205c1c564
000009,20.190116,2026-08-31T19:28:24.028+00:00,0.0008524439981556498,0.1416530269998475,189abfc1-aa6d-4640-bdc6-27936364b965
000010,23.055209,2026-08-31T19:28:26.893+00:00,0.003080615002545528,0.14062883199949283,d8c72435-b7ad-406f-9f3b-46043f79e06d
000011,23.442561,2026-08-31T19:28:27.278+00:00,0.0005057099988334812,0.13989742600097088,288d702a-b2f6-4c40-8310-40bea37dd56b
000012,23.641955,2026-08-31T19:28:27.477+00:00,0.0003808229994319845,0.13995758300006855,f543ada4-59f5-4df6-a910-e0a30cb7c11a
000013,24.178784,2026-08-31T19:28:28.015+00:00,0.0006707550019200426,0.14101864299664157,812d1484-ee0f-4805-b8eb-e24cd26b1b93
000014,24.233744,2026-08-31T19:28:28.070+00:00,0.0007703589981247205,0.6474183780010208,ec6ae4b0-29d9-4a23-8893-dca9018fe7a8
000015,24.285902,2026-08-31T19:28:28.121+00:00,0.0004362559993751347,0.673897182001383,fc5be8ac-8b85-4004-b2d3-3afccdbc9ddc
000016,24.505245,2026-08-31T19:28:28.341+00:00,0.0003958080014854204,0.1419154979994346,0d0d48fc-8df0-41d0-9af2-9a549637011c
000017,24.596655,2026-08-31T19:28:28.432+00:00,0.0004906419999315403,0.6636743739982194,cefa1cfc-5cfc-43e2-80ad-9bc47c69c2f5
000018,24.683628,2026-08-31T19:28:28.519+00:00,0.00025369000286445953,0.14272627299942542,6b193f66-07c1-4caf-a742-7216a6ddeb33
000019,25.074592,2026-08-31T19:28:28.910+00:00,0.0006037120001565199,0.1539441179993446,9161de13-a62a-4bf6-830f-1249676ec4e7
000020,25.135631,2026-08-31T19:28:28.971+00:00,0.00022794899996370077,0.15246552999815322,f865e4da-32b3-4c8e-ae01-1a74821c1534
000021,25.379022,2026-08-31T19:28:29.215+00:00,0.0004208589998597745,0.16068549299961887,cdf7fb50-a337-4ad2-88c8-28ce754f9e41
000022,25.450033,2026-08-31T19:28:29.285+00:00,0.0002094589981425088,0.15556803499930538,03b34a54-7d3b-4545-8ec8-fc9e09c364f0
000023,25.544866,2026-08-31T19:28:29.380+00:00,0.00026121799965039827,0.1419912099991052,5f8fdcfd-4f43-489f-98ac-7562f67dd3b2
000024,25.953297,2026-08-31T19:28:29.789+00:00,0.0005637200010824017,0.15095748199746595,3e9d45fb-666a-4eca-83ed-eb64e020d448
000025,26.076363,2026-08-31T19:28:29.912+00:00,0.00036059500052942894,0.1485516920001828,240b8972-7959-4657-bf2d-c5c825e37cf5
000026,26.126276,2026-08-31T19:28:29.962+00:00,0.00025754400121513754,0.14745686600144836,719566ae-d3e9-45c2-ae94-649086c80b3e
000027,26.505768,2026-08-31T19:28:30.341+00:00,0.0005439330016088206,0.1432671879992995,3a63056c-6f6f-4049-8857-6ca244c0e3e6
000028,26.753967,2026-08-31T19:28:30.589+00:00,0.00042568899880279787,0.1426882910018321,73f6b639-6c3a-4d84-b7a6-4645bc6291cc
000029,27.066086,2026-08-31T19:28:30.902+00:00,0.0005058610004198272,0.14218065200111596,86b87473-4682-4e3b-945b-142adc0aaf15
000030,28.093764,2026-08-31T19:28:31.930+00:00,0.0012658329978876282,0.1447678820004512,9cb0581b-4e37-4df5-905f-82a85ec2c1a5
000031,28.123347,2026-08-31T19:28:31.959+00:00,0.0003119930006505456,0.1454196669983503,27e01bac-4fc1-4e6a-af29-7e73c7f4d86f
000032,28.53043,2026-08-31T19:28:32.366+00:00,0.000668681001116056,0.14403030600078637,ac0ab9a6-d6b1-43fe-9a51-9389824cd0b5
000033,28.888319,2026-08-31T19:28:32.724+00:00,0.0005921519987168722,0.14931887700004154,e325cd8b-ee66-47ef-87ac-d1d6e6687449
000034,28.967683,2026-08-31T19:28:32.803+00:00,0.00023718500233371742,0.14530362699952093,6bce5b4a-8593-4058-bb18-fb1910ec648d
000035,31.929793,2026-08-31T19:28:35.768+00:00,0.0031892260012682527,0.14548556099907728,9b02166a-e29f-4946-b512-d6ef80b05d36
000036,32.146917,2026-08-31T19:28:35.982+00:00,0.00041440300265094265,0.14463622800030862,6eaaaf84-2e56-43ac-b715-9aec7ce52636
000037,33.809057,2026-08-31T19:28:37.646+00:00,0.0019092190013907384,0.15000961999976425,150aa685-c260-440f-a407-b6cc8172a701
000038,36.550162,2026-08-31T19:28:40.388+00:00,0.002984074999403674,0.14504624999972293,6897dcab-396a-4ac8-a8c1-6ebbc0653b52
000039,36.584374,2026-08-31T19:28:40.420+00:00,0.00026247800269629806,0.14348345599864842,9f6034c7-2006-4e3e-b1b3-d883f4fb193d
000040,37.69512,2026-08-31T19:28:41.532+00:00,0.001458236998587381,0.14265875500132097,ca93c82f-e9d7-4a0a-be0f-037ba1b11a93
000041,38.384727,2026-08-31T19:28:42.221+00:00,0.0009057819988811389,0.14385241900163237,ff762fd6-5646-4a67-b706-39203b6db92f
000042,38.478637,2026-08-31T19:28:42.314+00:00,0.0002612999996927101,0.14657621100195684,68eb7774-1688-48bb-ba78-dd8853eff5e0
000043,39.036992,2026-08-31T19:28:42.872+00:00,0.0002940539998235181,0.14539482899999712,af1fc7de-6850-4816-a434-3e7ad1e374aa
000044,39.178795,2026-08-31T19:28:43.014+00:00,0.00036035599987371825,0.15009697200002847,ad3111da-fead-4079-9a9c-bdf426511b22
